timestamp,Kp,Ki,Kd,yaw_error,steer_correction,acelerador,brake,target_y,vehicle_y,target_x,vehicle_x,error_x,error_y,vehicle_height,vehicle_width,vehicle_length
03-07-2025 11:43:24.441,0.05,0.001,0.02,0.6622359102646218,0.2364433315497778,0.5,0,191.64088439941406,129.51841735839844,0.0,191.7301483154297,-0.089263916015625,-0.063201904296875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.460,0.05,0.001,0.02,0.9807580864689731,0.4292271693062991,0.5,0,191.64088439941406,129.51901245117188,0.0,191.68788146972656,-0.0469970703125,-0.0637969970703125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.479,0.05,0.001,0.02,1.5424527200404476,0.7491445573707548,0.5,0,191.64088439941406,129.5190887451172,0.0,191.6454620361328,-0.00457763671875,-0.063873291015625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.497,0.05,0.001,0.02,2.1539402004924204,0.8395062466532929,0.5,0,191.64088439941406,129.51864624023438,0.0,191.60269165039062,0.0381927490234375,-0.0634307861328125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.516,0.05,0.001,0.02,2.520991983427294,0.5645780153125743,0.5,0,191.64088439941406,129.51768493652344,0.0,191.56027221679688,0.0806121826171875,-0.062469482421875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.535,0.05,0.001,0.02,2.719912527387791,0.37281188761680434,0.5,0,191.64088439941406,129.51620483398438,0.0,191.5170135498047,0.123870849609375,-0.0609893798828125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.554,0.05,0.001,0.02,2.833349277837547,0.2759503954143663,0.5,0,191.64088439941406,129.51422119140625,0.0,191.47447204589844,0.166412353515625,-0.0590057373046875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.573,0.05,0.001,0.02,2.9075242509900905,0.23259347005285536,0.5,0,191.64088439941406,129.51170349121094,0.0,191.43115234375,0.2097320556640625,-0.056488037109375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.592,0.05,0.001,0.02,2.9566371036152894,0.20502384533636195,0.5,0,191.64088439941406,129.5089569091797,0.0,191.38861083984375,0.2522735595703125,-0.053741455078125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.611,0.05,0.001,0.02,2.9930643776838526,0.1916723991781219,0.5,0,191.64088439941406,129.50596618652344,0.0,191.3453826904297,0.295501708984375,-0.050750732421875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.629,0.05,0.001,0.02,3.018649053210231,0.17999082552137238,0.5,0,191.64088439941406,129.50299072265625,0.0,191.3029327392578,0.33795166015625,-0.0477752685546875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.648,0.05,0.001,0.02,3.039298149977734,0.1751512408182636,0.5,0,191.64088439941406,129.4998321533203,0.0,191.25978088378906,0.381103515625,-0.04461669921875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.668,0.05,0.001,0.02,3.054238060499305,0.16909811681689882,0.5,0,191.64088439941406,129.49671936035156,0.0,191.21739196777344,0.423492431640625,-0.04150390625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.687,0.05,0.001,0.02,3.0671085243902905,0.167309422530152,0.5,0,191.64088439941406,129.49343872070312,0.0,191.17431640625,0.4665679931640625,-0.0382232666015625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.706,0.05,0.001,0.02,3.076448081481084,0.16359058635915277,0.5,0,191.64088439941406,129.49020385742188,0.0,191.1320343017578,0.50885009765625,-0.0349884033203125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.725,0.05,0.001,0.02,3.085053556125761,0.1631913787153149,0.5,0,191.64088439941406,129.4867706298828,0.0,191.08901977539062,0.5518646240234375,-0.03155517578125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.744,0.05,0.001,0.02,3.091155364184342,0.160543588470999,0.5,0,191.64088439941406,129.4833984375,0.0,191.04676818847656,0.5941162109375,-0.0281829833984375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.763,0.05,0.001,0.02,3.0971340279571002,0.16074636741711562,0.5,0,191.64088439941406,129.47982788085938,0.0,191.00384521484375,0.6370391845703125,-0.0246124267578125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.783,0.05,0.001,0.02,3.1012331914457736,0.1587476124705047,0.5,0,191.64088439941406,129.47628784179688,0.0,190.961669921875,0.6792144775390625,-0.0210723876953125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.803,0.05,0.001,0.02,3.105539912571518,0.15926377668982028,0.5,0,191.64088439941406,129.47254943847656,0.0,190.91880798339844,0.722076416015625,-0.017333984375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.822,0.05,0.001,0.02,3.10827502956786,0.15756641216818026,0.5,0,191.64088439941406,129.46885681152344,0.0,190.876708984375,0.7641754150390625,-0.013641357421875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.842,0.05,0.001,0.02,3.1114669646008517,0.1583260483465529,0.5,0,191.64088439941406,129.4649200439453,0.0,190.83392333984375,0.8069610595703125,-0.00970458984375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.860,0.05,0.001,0.02,3.1132952705850236,0.1568329970416876,0.5,0,191.64088439941406,129.46102905273438,0.0,190.79188537597656,0.8489990234375,-0.0058135986328125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.879,0.05,0.001,0.02,3.1156862413100033,0.15767967137092764,0.5,0,191.64088439941406,129.45689392089844,0.0,190.74917602539062,0.8917083740234375,-0.001678466796875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.898,0.05,0.001,0.02,3.116819200059666,0.1562786519246984,0.5,0,191.64088439941406,129.4528350830078,0.0,190.7072296142578,0.93365478515625,0.00238037109375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.917,0.05,0.001,0.02,3.1186312307535857,0.15723611697968157,0.5,0,191.64088439941406,129.448486328125,0.0,190.66458129882812,0.9763031005859375,0.0067291259765625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.936,0.05,0.001,0.02,-0.043402204336315364,-1.0,0.5,0,189.64088439941406,129.4442138671875,0.0,190.62271118164062,-0.9818267822265625,0.010101318359375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.955,0.05,0.001,0.02,-0.05093762280238856,-0.012460837020560764,0.5,0,189.64088439941406,129.43980407714844,0.0,190.58010864257812,-0.9392242431640625,0.0145111083984375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.974,0.05,0.001,0.02,-0.059181720475725896,-0.013724443314952529,0.5,0,189.64088439941406,129.43565368652344,0.0,190.5382537841797,-0.897369384765625,0.0186614990234375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.992,0.05,0.001,0.02,-0.06680638490227686,-0.013363470079884802,0.5,0,189.64088439941406,129.4315948486328,0.0,190.49566650390625,-0.8547821044921875,0.0227203369140625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.011,0.05,0.001,0.02,-0.07476215044490786,-0.014159825732153141,0.5,0,189.64088439941406,129.42800903320312,0.0,190.4537811279297,-0.812896728515625,0.02630615234375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.030,0.05,0.001,0.02,-0.0821344106087949,-0.013829601192698215,0.5,0,189.64088439941406,129.424560546875,0.0,190.4112091064453,-0.77032470703125,0.029754638671875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.048,0.05,0.001,0.02,-0.09009278295475553,-0.014932355974867155,0.5,0,189.64088439941406,129.4215087890625,0.0,190.3693389892578,-0.72845458984375,0.032806396484375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.068,0.05,0.001,0.02,-0.09780719780137304,-0.015026957837949618,0.5,0,189.64088439941406,129.41851806640625,0.0,190.32675170898438,-0.6858673095703125,0.035797119140625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.086,0.05,0.001,0.02,-0.10644192555363752,-0.01656484374443178,0.5,0,189.64088439941406,129.4158477783203,0.0,190.28488159179688,-0.6439971923828125,0.0384674072265625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.106,0.05,0.001,0.02,-0.11526615412340213,-0.017235377256488896,0.5,0,189.64088439941406,129.41317749023438,0.0,190.24232482910156,-0.6014404296875,0.0411376953125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.126,0.05,0.001,0.02,-0.1254094846777729,-0.019327556323812792,0.5,0,189.64088439941406,129.41078186035156,0.0,190.2004852294922,-0.559600830078125,0.0435333251953125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.144,0.05,0.001,0.02,-0.13630923069568723,-0.02078251400147236,0.5,0,189.64088439941406,129.4083709716797,0.0,190.15794372558594,-0.517059326171875,0.0459442138671875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.163,0.05,0.001,0.02,-0.14906693524832448,-0.023652433919692538,0.5,0,189.64088439941406,129.40623474121094,0.0,190.1161346435547,-0.475250244140625,0.0480804443359375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.182,0.05,0.001,0.02,-0.16364350447883602,-0.026566627386408574,0.5,0,189.64088439941406,129.40402221679688,0.0,190.0736083984375,-0.4327239990234375,0.05029296875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.200,0.05,0.001,0.02,-0.1811485579151597,-0.030959080247831262,0.5,0,189.64088439941406,129.40206909179688,0.0,190.03182983398438,-0.3909454345703125,0.05224609375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.220,0.05,0.001,0.02,-0.20228320088874163,-0.03637469122790171,0.5,0,189.64088439941406,129.40005493164062,0.0,189.9893341064453,-0.34844970703125,0.05426025390625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.239,0.05,0.001,0.02,-0.22862906700026286,-0.04394926278345495,0.5,0,189.64088439941406,129.39830017089844,0.0,189.94757080078125,-0.3066864013671875,0.0560150146484375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.258,0.05,0.001,0.02,-0.26265593816342836,-0.054872190002555735,0.5,0,189.64088439941406,129.39651489257812,0.0,189.9051055908203,-0.26422119140625,0.05780029296875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.277,0.05,0.001,0.02,-0.30763183677036565,-0.07026494506270826,0.5,0,189.64088439941406,129.39503479003906,0.0,189.86337280273438,-0.2224884033203125,0.0592803955078125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.296,0.05,0.001,0.02,-0.3717568704000449,-0.09645635471932257,0.5,0,189.64088439941406,129.3935546875,0.0,189.82093811035156,-0.1800537109375,0.060760498046875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.314,0.05,0.001,0.02,-0.4662744427550507,-0.1376610510481773,0.5,0,189.64088439941406,129.39247131347656,0.0,189.77923583984375,-0.1383514404296875,0.0618438720703125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.333,0.05,0.001,0.02,-0.6244412762932772,-0.22195891349955832,0.5,0,189.64088439941406,129.39146423339844,0.0,189.73684692382812,-0.0959625244140625,0.0628509521484375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.352,0.05,0.001,0.02,-0.9059973734955982,-0.3841189347128127,0.5,0,189.64088439941406,129.39093017578125,0.0,189.69520568847656,-0.0543212890625,0.063385009765625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.372,0.05,0.001,0.02,-1.4252410732762515,-0.6953299968137321,0.5,0,189.64088439941406,129.39071655273438,0.0,189.65296936035156,-0.0120849609375,0.0635986328125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.390,0.05,0.001,0.02,-2.0580864192635646,-0.8633285410014107,0.5,0,189.64088439941406,129.3910675048828,0.0,189.61056518554688,0.0303192138671875,0.0632476806640625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.409,0.05,0.001,0.02,-2.4728807038640896,-0.6224481962456889,0.5,0,189.64088439941406,129.39195251464844,0.0,189.56784057617188,0.0730438232421875,0.0623626708984375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.428,0.05,0.001,0.02,-2.690946035242926,-0.39732156804919194,0.5,0,189.64088439941406,129.39337158203125,0.0,189.5254669189453,0.11541748046875,0.060943603515625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.447,0.05,0.001,0.02,-2.8175424078103593,-0.2939355951440096,0.5,0,189.64088439941406,129.39532470703125,0.0,189.48228454589844,0.158599853515625,0.058990478515625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.466,0.05,0.001,0.02,-2.8960113858202075,-0.24015443743183046,0.5,0,189.64088439941406,129.39781188964844,0.0,189.43983459472656,0.2010498046875,0.0565032958984375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:25.485,0.05,0.001,0.02,-2.950309548360912,-0.21391353882169942,0.5,0,189.64088439941406,129.40069580078125,0.0,189.39657592773438,0.2443084716796875,0.053619384765625,1.4750301837921143,1.970275640487671,3.805800199508667
